10:46:08 Fold 1/6: --------------------------------

10:46:08 Training model --------------------------------

10:46:10 Epoch 1/500, Training Loss: 18.2464
10:54:25 Epoch 162/500, Training Loss: 1.4538
10:54:26 Epoch 163/500, Training Loss: 1.4553
10:54:26 Epoch 164/500, Training Loss: 1.4485
10:54:27 Epoch 165/500, Training Loss: 1.4492
10:54:28 Epoch 166/500, Training Loss: 1.4483
10:54:29 Epoch 167/500, Training Loss: 1.4407
10:54:30 Epoch 168/500, Training Loss: 1.4407
10:54:31 Epoch 169/500, Training Loss: 1.4411
10:54:31 Epoch 170/500, Training Loss: 1.4348
10:54:32 Epoch 171/500, Training Loss: 1.4363
10:54:33 Epoch 172/500, Training Loss: 1.4338
10:54:34 Epoch 173/500, Training Loss: 1.4268
10:54:34 Epoch 174/500, Training Loss: 1.4272
10:54:35 Epoch 175/500, Training Loss: 1.4281
10:54:36 Epoch 176/500, Training Loss: 1.4203
10:54:37 Epoch 177/500, Training Loss: 1.4215
10:54:37 Epoch 178/500, Training Loss: 1.4204
10:54:38 Epoch 179/500, Training Loss: 1.4135
10:54:39 Epoch 180/500, Training Loss: 1.413
10:54:40 Epoch 181/500, Training Loss: 1.413
10:54:41 Epoch 182/500, Training Loss: 1.4049
10:54:41 Epoch 183/500, Training Loss: 1.4074
10:54:42 Epoch 184/500, Training Loss: 1.4063
10:54:43 Epoch 185/500, Training Loss: 1.3985
10:54:44 Epoch 186/500, Training Loss: 1.3988
10:54:45 Epoch 187/500, Training Loss: 1.3976
10:54:45 Epoch 188/500, Training Loss: 1.391
10:54:46 Epoch 189/500, Training Loss: 1.3924
10:54:47 Epoch 190/500, Training Loss: 1.3925
10:54:48 Epoch 191/500, Training Loss: 1.3852
10:54:48 Epoch 192/500, Training Loss: 1.3859
10:54:49 Epoch 193/500, Training Loss: 1.3846
10:54:50 Epoch 194/500, Training Loss: 1.3776
10:54:51 Epoch 195/500, Training Loss: 1.3768
10:54:51 Epoch 196/500, Training Loss: 1.3768
10:54:52 Epoch 197/500, Training Loss: 1.3697
10:54:53 Epoch 198/500, Training Loss: 1.3719
10:54:54 Epoch 199/500, Training Loss: 1.3707
10:54:55 Epoch 200/500, Training Loss: 1.3636
10:54:55 Epoch 201/500, Training Loss: 1.3625
10:54:56 Epoch 202/500, Training Loss: 1.3617
10:54:57 Epoch 203/500, Training Loss: 1.3541
10:54:58 Epoch 204/500, Training Loss: 1.3549
10:54:58 Epoch 205/500, Training Loss: 1.3565
10:54:59 Epoch 206/500, Training Loss: 1.348
10:55:00 Epoch 207/500, Training Loss: 1.348
10:55:01 Epoch 208/500, Training Loss: 1.3464
10:55:01 Epoch 209/500, Training Loss: 1.3396
10:55:02 Epoch 210/500, Training Loss: 1.34
10:55:03 Epoch 211/500, Training Loss: 1.343
10:55:04 Epoch 212/500, Training Loss: 1.336
10:55:04 Epoch 213/500, Training Loss: 1.3358
10:55:05 Epoch 214/500, Training Loss: 1.3304
10:55:06 Epoch 215/500, Training Loss: 1.3236
10:55:07 Epoch 216/500, Training Loss: 1.3229
10:55:07 Epoch 217/500, Training Loss: 1.3246
10:55:08 Epoch 218/500, Training Loss: 1.3189
10:55:09 Epoch 219/500, Training Loss: 1.3214
10:55:10 Epoch 220/500, Training Loss: 1.3189
10:55:11 Epoch 221/500, Training Loss: 1.3114
10:55:12 Epoch 222/500, Training Loss: 1.3094
10:55:12 Epoch 223/500, Training Loss: 1.31
10:55:13 Epoch 224/500, Training Loss: 1.3047
10:55:14 Epoch 225/500, Training Loss: 1.3053
10:55:14 Epoch 226/500, Training Loss: 1.305
10:55:15 Epoch 227/500, Training Loss: 1.2962
10:55:16 Epoch 228/500, Training Loss: 1.2942
10:55:17 Epoch 229/500, Training Loss: 1.2942
10:55:17 Epoch 230/500, Training Loss: 1.2887
10:55:18 Epoch 231/500, Training Loss: 1.2915
10:55:19 Epoch 232/500, Training Loss: 1.2939
10:55:20 Epoch 233/500, Training Loss: 1.2847
10:55:20 Epoch 234/500, Training Loss: 1.2814
10:55:21 Epoch 235/500, Training Loss: 1.2799
10:55:22 Epoch 236/500, Training Loss: 1.2726
10:55:23 Epoch 237/500, Training Loss: 1.2723
10:55:24 Epoch 238/500, Training Loss: 1.2783
10:55:24 Epoch 239/500, Training Loss: 1.2724
10:55:25 Epoch 240/500, Training Loss: 1.2696
10:55:26 Epoch 241/500, Training Loss: 1.268
10:55:27 Epoch 242/500, Training Loss: 1.2599
10:55:27 Epoch 243/500, Training Loss: 1.2588
10:55:28 Epoch 244/500, Training Loss: 1.2622
10:55:29 Epoch 245/500, Training Loss: 1.2566
10:55:30 Epoch 246/500, Training Loss: 1.2592
10:55:30 Epoch 247/500, Training Loss: 1.2582
10:55:31 Epoch 248/500, Training Loss: 1.2494
10:55:32 Epoch 249/500, Training Loss: 1.2457
10:55:33 Epoch 250/500, Training Loss: 1.2458
10:55:33 Epoch 251/500, Training Loss: 1.2428
10:55:34 Epoch 252/500, Training Loss: 1.2426
10:55:35 Epoch 253/500, Training Loss: 1.2486
10:55:36 Epoch 254/500, Training Loss: 1.2368
10:55:37 Epoch 255/500, Training Loss: 1.2328
10:55:37 Epoch 256/500, Training Loss: 1.2293
10:55:38 Epoch 257/500, Training Loss: 1.2252
10:55:39 Epoch 258/500, Training Loss: 1.2279
10:55:40 Epoch 259/500, Training Loss: 1.2405
10:55:40 Epoch 260/500, Training Loss: 1.2305
10:55:41 Epoch 261/500, Training Loss: 1.2237
10:55:42 Epoch 262/500, Training Loss: 1.2184
10:55:43 Epoch 263/500, Training Loss: 1.2133
10:55:44 Epoch 264/500, Training Loss: 1.2115
10:55:44 Epoch 265/500, Training Loss: 1.2161
10:55:45 Epoch 266/500, Training Loss: 1.2157
10:55:46 Epoch 267/500, Training Loss: 1.2105
10:55:47 Epoch 268/500, Training Loss: 1.2102
10:55:47 Epoch 269/500, Training Loss: 1.2011
10:55:48 Epoch 270/500, Training Loss: 1.1991
10:55:49 Epoch 271/500, Training Loss: 1.2014
10:55:50 Epoch 272/500, Training Loss: 1.1982
10:55:50 Epoch 273/500, Training Loss: 1.1987
10:55:51 Epoch 274/500, Training Loss: 1.2052
10:55:52 Epoch 275/500, Training Loss: 1.1954
10:55:53 Epoch 276/500, Training Loss: 1.1883
10:55:54 Epoch 277/500, Training Loss: 1.1857
10:55:54 Epoch 278/500, Training Loss: 1.184
10:55:55 Epoch 279/500, Training Loss: 1.1843
10:55:56 Epoch 280/500, Training Loss: 1.1943
10:55:57 Epoch 281/500, Training Loss: 1.1845
10:55:57 Epoch 282/500, Training Loss: 1.1789
10:55:58 Epoch 283/500, Training Loss: 1.1757
10:55:59 Epoch 284/500, Training Loss: 1.1691
10:56:00 Epoch 285/500, Training Loss: 1.1689
10:56:00 Epoch 286/500, Training Loss: 1.1803
10:56:01 Epoch 287/500, Training Loss: 1.1759
10:56:02 Epoch 288/500, Training Loss: 1.1701
10:56:03 Epoch 289/500, Training Loss: 1.165
10:56:04 Epoch 290/500, Training Loss: 1.16
10:56:04 Epoch 291/500, Training Loss: 1.1572
10:56:05 Epoch 292/500, Training Loss: 1.1634
10:56:06 Epoch 293/500, Training Loss: 1.1595
10:56:07 Epoch 294/500, Training Loss: 1.1565
10:56:07 Epoch 295/500, Training Loss: 1.1533
10:56:08 Epoch 296/500, Training Loss: 1.1453
10:56:09 Epoch 297/500, Training Loss: 1.1423
10:56:10 Epoch 298/500, Training Loss: 1.1448
10:56:11 Epoch 299/500, Training Loss: 1.1401
10:56:11 Epoch 300/500, Training Loss: 1.1439
10:56:12 Epoch 301/500, Training Loss: 1.1516
10:56:13 Epoch 302/500, Training Loss: 1.1417
10:56:14 Epoch 303/500, Training Loss: 1.1341
10:56:14 Epoch 304/500, Training Loss: 1.1293
10:56:15 Epoch 305/500, Training Loss: 1.1266
10:56:16 Epoch 306/500, Training Loss: 1.1237
10:56:17 Epoch 307/500, Training Loss: 1.1405
10:56:18 Epoch 308/500, Training Loss: 1.1361
10:56:18 Epoch 309/500, Training Loss: 1.1245
10:56:19 Epoch 310/500, Training Loss: 1.1147
10:56:20 Epoch 311/500, Training Loss: 1.1097
10:56:21 Epoch 312/500, Training Loss: 1.1077
10:56:21 Epoch 313/500, Training Loss: 1.1194
10:56:22 Epoch 314/500, Training Loss: 1.1291
10:56:23 Epoch 315/500, Training Loss: 1.1176
10:56:24 Epoch 316/500, Training Loss: 1.1048
10:56:24 Epoch 317/500, Training Loss: 1.0982
10:56:25 Epoch 318/500, Training Loss: 1.0975
10:56:26 Epoch 319/500, Training Loss: 1.0959
10:56:27 Epoch 320/500, Training Loss: 1.1174
10:56:27 Epoch 321/500, Training Loss: 1.1128
10:56:28 Epoch 322/500, Training Loss: 1.0946
10:56:29 Epoch 323/500, Training Loss: 1.0845
10:56:30 Epoch 324/500, Training Loss: 1.0842
10:56:30 Epoch 325/500, Training Loss: 1.0797
10:56:31 Epoch 326/500, Training Loss: 1.0894
10:56:32 Epoch 327/500, Training Loss: 1.1092
10:56:33 Epoch 328/500, Training Loss: 1.0926
10:56:33 Epoch 329/500, Training Loss: 1.0762
10:56:34 Epoch 330/500, Training Loss: 1.0669
10:56:35 Epoch 331/500, Training Loss: 1.0714
10:56:36 Epoch 332/500, Training Loss: 1.0689
10:56:36 Epoch 333/500, Training Loss: 1.0828
10:56:37 Epoch 334/500, Training Loss: 1.0766
10:56:38 Epoch 335/500, Training Loss: 1.0681
10:56:38 Early stopping at epoch 335 with best training loss: 1.0669
10:56:38 Model training complete and saved --------------------------------

10:56:38 Testing model --------------------------------

10:56:38 Test loss on 2020 reconstructions: 1.9073
10:56:38 Model testing complete --------------------------------

10:56:38 Best model updated from this fold based on test loss.
10:56:38 Model testing complete --------------------------------

10:56:38 Fold 3/6: --------------------------------

10:56:38 Training model --------------------------------

10:56:39 Epoch 1/500, Training Loss: 16.9087
10:56:40 Epoch 2/500, Training Loss: 14.2787
10:56:41 Epoch 3/500, Training Loss: 7.8742
10:56:41 Epoch 4/500, Training Loss: 4.5341
10:56:42 Epoch 5/500, Training Loss: 3.5171
10:56:43 Epoch 6/500, Training Loss: 2.9084
10:56:44 Epoch 7/500, Training Loss: 2.4526
10:56:44 Epoch 8/500, Training Loss: 2.1059
10:56:45 Epoch 9/500, Training Loss: 1.8713
10:56:46 Epoch 10/500, Training Loss: 1.799
10:56:46 Epoch 11/500, Training Loss: 1.7609
10:56:47 Epoch 12/500, Training Loss: 1.6565
10:56:48 Epoch 13/500, Training Loss: 1.5939
10:56:49 Epoch 14/500, Training Loss: 1.5795
10:56:49 Epoch 15/500, Training Loss: 1.5741
10:56:50 Epoch 16/500, Training Loss: 1.5357
10:56:51 Epoch 17/500, Training Loss: 1.5096
10:56:52 Epoch 18/500, Training Loss: 1.5024
10:56:52 Epoch 19/500, Training Loss: 1.5022
10:56:53 Epoch 20/500, Training Loss: 1.4861
10:56:54 Epoch 21/500, Training Loss: 1.471
10:56:55 Epoch 22/500, Training Loss: 1.4687
10:56:55 Epoch 23/500, Training Loss: 1.464
10:56:56 Epoch 24/500, Training Loss: 1.4576
10:56:57 Epoch 25/500, Training Loss: 1.4474
10:56:58 Epoch 26/500, Training Loss: 1.4487
10:56:58 Epoch 27/500, Training Loss: 1.4459
10:56:59 Epoch 28/500, Training Loss: 1.438
10:57:00 Epoch 29/500, Training Loss: 1.4364
10:57:01 Epoch 30/500, Training Loss: 1.4332
10:57:02 Epoch 31/500, Training Loss: 1.4308
10:57:02 Epoch 32/500, Training Loss: 1.4292
10:57:03 Epoch 33/500, Training Loss: 1.4232
10:57:04 Epoch 34/500, Training Loss: 1.4237
10:57:04 Epoch 35/500, Training Loss: 1.4214
10:57:05 Epoch 36/500, Training Loss: 1.4171
10:57:06 Epoch 37/500, Training Loss: 1.4176
10:57:07 Epoch 38/500, Training Loss: 1.4154
10:57:07 Epoch 39/500, Training Loss: 1.4116
10:57:08 Epoch 40/500, Training Loss: 1.413
10:57:09 Epoch 41/500, Training Loss: 1.4101
10:57:10 Epoch 42/500, Training Loss: 1.4075
10:57:11 Epoch 43/500, Training Loss: 1.4081
10:57:11 Epoch 44/500, Training Loss: 1.4053
10:57:12 Epoch 45/500, Training Loss: 1.403
10:57:13 Epoch 46/500, Training Loss: 1.4033
10:57:13 Epoch 47/500, Training Loss: 1.4002
10:57:14 Epoch 48/500, Training Loss: 1.4007
10:57:15 Epoch 49/500, Training Loss: 1.4007
10:57:15 Epoch 50/500, Training Loss: 1.3973
10:57:16 Epoch 51/500, Training Loss: 1.3984
10:57:17 Epoch 52/500, Training Loss: 1.3981
10:57:18 Epoch 53/500, Training Loss: 1.3945
10:57:18 Epoch 54/500, Training Loss: 1.3965
10:57:19 Epoch 55/500, Training Loss: 1.394
10:57:20 Epoch 56/500, Training Loss: 1.3917
10:57:21 Epoch 57/500, Training Loss: 1.395
10:57:21 Epoch 58/500, Training Loss: 1.3933
10:57:22 Epoch 59/500, Training Loss: 1.3905
10:57:23 Epoch 60/500, Training Loss: 1.3916
10:57:24 Epoch 61/500, Training Loss: 1.3887
10:57:24 Epoch 62/500, Training Loss: 1.3874
10:57:25 Epoch 63/500, Training Loss: 1.3901
10:57:26 Epoch 64/500, Training Loss: 1.3899
10:57:26 Epoch 65/500, Training Loss: 1.3877
10:57:27 Epoch 66/500, Training Loss: 1.3899
10:57:28 Epoch 67/500, Training Loss: 1.3873
10:57:29 Epoch 68/500, Training Loss: 1.3848
10:57:29 Epoch 69/500, Training Loss: 1.3876
10:57:30 Epoch 70/500, Training Loss: 1.3858
10:57:31 Epoch 71/500, Training Loss: 1.3838
10:57:32 Epoch 72/500, Training Loss: 1.3855
10:57:32 Epoch 73/500, Training Loss: 1.3829
10:57:33 Epoch 74/500, Training Loss: 1.3828
10:57:34 Epoch 75/500, Training Loss: 1.3838
10:57:34 Epoch 76/500, Training Loss: 1.382
10:57:35 Epoch 77/500, Training Loss: 1.3831
10:57:36 Epoch 78/500, Training Loss: 1.3819
10:57:37 Epoch 79/500, Training Loss: 1.3809
10:57:37 Epoch 80/500, Training Loss: 1.3838
10:57:38 Epoch 81/500, Training Loss: 1.3801
10:57:39 Epoch 82/500, Training Loss: 1.3781
10:57:40 Epoch 83/500, Training Loss: 1.3805
10:57:40 Epoch 84/500, Training Loss: 1.3782
10:57:41 Epoch 85/500, Training Loss: 1.3775
10:57:42 Epoch 86/500, Training Loss: 1.3798
10:57:43 Epoch 87/500, Training Loss: 1.3762
10:57:43 Epoch 88/500, Training Loss: 1.3745
10:57:44 Epoch 89/500, Training Loss: 1.3779
10:57:45 Epoch 90/500, Training Loss: 1.3751
10:57:45 Epoch 91/500, Training Loss: 1.3737
10:57:46 Epoch 92/500, Training Loss: 1.3768
10:57:47 Epoch 93/500, Training Loss: 1.3737
10:57:48 Epoch 94/500, Training Loss: 1.3727
10:57:48 Epoch 95/500, Training Loss: 1.3761
10:57:49 Epoch 96/500, Training Loss: 1.3718
10:57:50 Epoch 97/500, Training Loss: 1.3704
10:57:51 Epoch 98/500, Training Loss: 1.3735
10:57:52 Epoch 99/500, Training Loss: 1.3709
10:57:52 Epoch 100/500, Training Loss: 1.3701
10:57:53 Epoch 101/500, Training Loss: 1.3735
10:57:54 Epoch 102/500, Training Loss: 1.3682
10:57:54 Epoch 103/500, Training Loss: 1.3682
10:57:55 Epoch 104/500, Training Loss: 1.3685
10:57:56 Epoch 105/500, Training Loss: 1.3675
10:57:57 Epoch 106/500, Training Loss: 1.3668
10:57:57 Epoch 107/500, Training Loss: 1.3681
10:57:58 Epoch 108/500, Training Loss: 1.3649
10:57:59 Epoch 109/500, Training Loss: 1.3658
10:58:00 Epoch 110/500, Training Loss: 1.3668
10:58:00 Epoch 111/500, Training Loss: 1.3648
10:58:01 Epoch 112/500, Training Loss: 1.3643
10:58:02 Epoch 113/500, Training Loss: 1.3646
10:58:02 Epoch 114/500, Training Loss: 1.3626
10:58:03 Epoch 115/500, Training Loss: 1.3628
10:58:04 Epoch 116/500, Training Loss: 1.3617
10:58:05 Epoch 117/500, Training Loss: 1.3604
10:58:05 Epoch 118/500, Training Loss: 1.3611
10:58:06 Epoch 119/500, Training Loss: 1.3605
10:58:07 Epoch 120/500, Training Loss: 1.3587
10:58:08 Epoch 121/500, Training Loss: 1.3584
10:58:08 Epoch 122/500, Training Loss: 1.3586
10:58:09 Epoch 123/500, Training Loss: 1.3575
10:58:10 Epoch 124/500, Training Loss: 1.3592
10:58:11 Epoch 125/500, Training Loss: 1.3558
10:58:11 Epoch 126/500, Training Loss: 1.3549
10:58:12 Epoch 127/500, Training Loss: 1.356
10:58:13 Epoch 128/500, Training Loss: 1.3528
10:58:14 Epoch 129/500, Training Loss: 1.3507
10:58:14 Epoch 130/500, Training Loss: 1.3535
10:58:15 Epoch 131/500, Training Loss: 1.3507
10:58:16 Epoch 132/500, Training Loss: 1.3499
10:58:17 Epoch 133/500, Training Loss: 1.3507
10:58:17 Epoch 134/500, Training Loss: 1.3482
10:58:18 Epoch 135/500, Training Loss: 1.3462
10:58:19 Epoch 136/500, Training Loss: 1.349
10:58:20 Epoch 137/500, Training Loss: 1.3456
10:58:21 Epoch 138/500, Training Loss: 1.3459
10:58:21 Epoch 139/500, Training Loss: 1.3464
10:58:22 Epoch 140/500, Training Loss: 1.3433
10:58:23 Epoch 141/500, Training Loss: 1.3422
10:58:24 Epoch 142/500, Training Loss: 1.3444
10:58:25 Epoch 143/500, Training Loss: 1.341
10:58:25 Epoch 144/500, Training Loss: 1.3403
10:58:26 Epoch 145/500, Training Loss: 1.3391
10:58:27 Epoch 146/500, Training Loss: 1.338
10:58:28 Epoch 147/500, Training Loss: 1.3361
10:58:29 Epoch 148/500, Training Loss: 1.3385
10:58:29 Epoch 149/500, Training Loss: 1.336
10:58:30 Epoch 150/500, Training Loss: 1.3332
10:58:31 Epoch 151/500, Training Loss: 1.3336
10:58:32 Epoch 152/500, Training Loss: 1.3321
10:58:32 Epoch 153/500, Training Loss: 1.332
10:58:33 Epoch 154/500, Training Loss: 1.332
10:58:34 Epoch 155/500, Training Loss: 1.3298
10:58:35 Epoch 156/500, Training Loss: 1.3276
10:58:35 Epoch 157/500, Training Loss: 1.3296
10:58:36 Epoch 158/500, Training Loss: 1.328
10:58:37 Epoch 159/500, Training Loss: 1.3268
10:58:38 Epoch 160/500, Training Loss: 1.3258
10:58:38 Epoch 161/500, Training Loss: 1.3249
10:58:39 Epoch 162/500, Training Loss: 1.3221
10:58:40 Epoch 163/500, Training Loss: 1.3225
10:58:41 Epoch 164/500, Training Loss: 1.3209
10:58:41 Epoch 165/500, Training Loss: 1.3196
10:58:42 Epoch 166/500, Training Loss: 1.3185
10:58:43 Epoch 167/500, Training Loss: 1.3198
10:58:44 Epoch 168/500, Training Loss: 1.3163
10:58:44 Epoch 169/500, Training Loss: 1.315
10:58:45 Epoch 170/500, Training Loss: 1.3131
10:58:46 Epoch 171/500, Training Loss: 1.3106
10:58:47 Epoch 172/500, Training Loss: 1.3106
10:58:47 Epoch 173/500, Training Loss: 1.313
10:58:48 Epoch 174/500, Training Loss: 1.3099
10:58:49 Epoch 175/500, Training Loss: 1.3085
10:58:50 Epoch 176/500, Training Loss: 1.308
10:58:50 Epoch 177/500, Training Loss: 1.3048
10:58:51 Epoch 178/500, Training Loss: 1.3057
10:58:52 Epoch 179/500, Training Loss: 1.3042
10:58:53 Epoch 180/500, Training Loss: 1.3025
10:58:54 Epoch 181/500, Training Loss: 1.3022
10:58:54 Epoch 182/500, Training Loss: 1.2984
10:58:55 Epoch 183/500, Training Loss: 1.2959
10:58:56 Epoch 184/500, Training Loss: 1.2962
10:58:56 Epoch 185/500, Training Loss: 1.2933
10:58:57 Epoch 186/500, Training Loss: 1.2932
10:58:58 Epoch 187/500, Training Loss: 1.2934
10:58:59 Epoch 188/500, Training Loss: 1.2906
10:59:00 Epoch 189/500, Training Loss: 1.2888
10:59:00 Epoch 190/500, Training Loss: 1.289
10:59:01 Epoch 191/500, Training Loss: 1.288
10:59:02 Epoch 192/500, Training Loss: 1.2844
10:59:03 Epoch 193/500, Training Loss: 1.2841
10:59:03 Epoch 194/500, Training Loss: 1.281
10:59:04 Epoch 195/500, Training Loss: 1.2797
10:59:05 Epoch 196/500, Training Loss: 1.279
10:59:06 Epoch 197/500, Training Loss: 1.2779
10:59:06 Epoch 198/500, Training Loss: 1.2746
10:59:07 Epoch 199/500, Training Loss: 1.2744
10:59:08 Epoch 200/500, Training Loss: 1.2739
10:59:09 Epoch 201/500, Training Loss: 1.271
10:59:10 Epoch 202/500, Training Loss: 1.2711
10:59:10 Epoch 203/500, Training Loss: 1.2693
10:59:11 Epoch 204/500, Training Loss: 1.2672
10:59:12 Epoch 205/500, Training Loss: 1.2656
10:59:13 Epoch 206/500, Training Loss: 1.2637
10:59:13 Epoch 207/500, Training Loss: 1.2609
10:59:14 Epoch 208/500, Training Loss: 1.2613
10:59:15 Epoch 209/500, Training Loss: 1.2618
10:59:15 Epoch 210/500, Training Loss: 1.2586
10:59:16 Epoch 211/500, Training Loss: 1.2577
10:59:17 Epoch 212/500, Training Loss: 1.2543
10:59:18 Epoch 213/500, Training Loss: 1.2527
10:59:19 Epoch 214/500, Training Loss: 1.2544
10:59:19 Epoch 215/500, Training Loss: 1.2499
10:59:20 Epoch 216/500, Training Loss: 1.2479
10:59:21 Epoch 217/500, Training Loss: 1.2487
10:59:22 Epoch 218/500, Training Loss: 1.2427
10:59:22 Epoch 219/500, Training Loss: 1.2406
10:59:23 Epoch 220/500, Training Loss: 1.2432
10:59:24 Epoch 221/500, Training Loss: 1.2395
10:59:25 Epoch 222/500, Training Loss: 1.2386
10:59:25 Epoch 223/500, Training Loss: 1.2397
10:59:26 Epoch 224/500, Training Loss: 1.2327
10:59:27 Epoch 225/500, Training Loss: 1.2324
10:59:28 Epoch 226/500, Training Loss: 1.2347
10:59:28 Epoch 227/500, Training Loss: 1.2304
10:59:30 Epoch 228/500, Training Loss: 1.2284
10:59:31 Epoch 229/500, Training Loss: 1.231
10:59:31 Epoch 230/500, Training Loss: 1.2252
10:59:32 Epoch 231/500, Training Loss: 1.2235
10:59:33 Epoch 232/500, Training Loss: 1.2237
10:59:34 Epoch 233/500, Training Loss: 1.2191
10:59:34 Epoch 234/500, Training Loss: 1.2185
10:59:35 Epoch 235/500, Training Loss: 1.2185
10:59:36 Epoch 236/500, Training Loss: 1.2143
10:59:36 Epoch 237/500, Training Loss: 1.214
10:59:37 Epoch 238/500, Training Loss: 1.2147
10:59:38 Epoch 239/500, Training Loss: 1.2097
10:59:39 Epoch 240/500, Training Loss: 1.2086
10:59:40 Epoch 241/500, Training Loss: 1.2094
10:59:40 Epoch 242/500, Training Loss: 1.2055
10:59:41 Epoch 243/500, Training Loss: 1.2037
10:59:42 Epoch 244/500, Training Loss: 1.2047
10:59:43 Epoch 245/500, Training Loss: 1.2019
10:59:43 Epoch 246/500, Training Loss: 1.1996
10:59:44 Epoch 247/500, Training Loss: 1.1992
10:59:45 Epoch 248/500, Training Loss: 1.1953
10:59:46 Epoch 249/500, Training Loss: 1.1943
10:59:46 Epoch 250/500, Training Loss: 1.1957
10:59:47 Epoch 251/500, Training Loss: 1.1912
10:59:48 Epoch 252/500, Training Loss: 1.1904
10:59:48 Epoch 253/500, Training Loss: 1.1907
10:59:49 Epoch 254/500, Training Loss: 1.1881
10:59:50 Epoch 255/500, Training Loss: 1.1845
10:59:51 Epoch 256/500, Training Loss: 1.1845
10:59:52 Epoch 257/500, Training Loss: 1.1825
10:59:52 Epoch 258/500, Training Loss: 1.1824
10:59:53 Epoch 259/500, Training Loss: 1.1855
10:59:54 Epoch 260/500, Training Loss: 1.1807
10:59:55 Epoch 261/500, Training Loss: 1.1769
10:59:55 Epoch 262/500, Training Loss: 1.1756
10:59:56 Epoch 263/500, Training Loss: 1.172
10:59:57 Epoch 264/500, Training Loss: 1.1716
10:59:58 Epoch 265/500, Training Loss: 1.1714
10:59:58 Epoch 266/500, Training Loss: 1.1671
10:59:59 Epoch 267/500, Training Loss: 1.166
11:00:00 Epoch 268/500, Training Loss: 1.167
11:00:01 Epoch 269/500, Training Loss: 1.1635
11:00:02 Epoch 270/500, Training Loss: 1.1625
11:00:02 Epoch 271/500, Training Loss: 1.1644
11:00:03 Epoch 272/500, Training Loss: 1.1605
11:00:04 Epoch 273/500, Training Loss: 1.1585
11:00:05 Epoch 274/500, Training Loss: 1.158
11:00:05 Epoch 275/500, Training Loss: 1.1549
11:00:06 Epoch 276/500, Training Loss: 1.1518
11:00:07 Epoch 277/500, Training Loss: 1.1534
11:00:07 Epoch 278/500, Training Loss: 1.1497
11:00:08 Epoch 279/500, Training Loss: 1.1494
11:00:09 Epoch 280/500, Training Loss: 1.1486
11:00:10 Epoch 281/500, Training Loss: 1.1461
11:00:11 Epoch 282/500, Training Loss: 1.1439
11:00:11 Epoch 283/500, Training Loss: 1.1442
11:00:12 Epoch 284/500, Training Loss: 1.1423
11:00:13 Epoch 285/500, Training Loss: 1.14
11:00:14 Epoch 286/500, Training Loss: 1.1387
11:00:14 Epoch 287/500, Training Loss: 1.1354
11:00:15 Epoch 288/500, Training Loss: 1.1342
11:00:16 Epoch 289/500, Training Loss: 1.1357
11:00:16 Epoch 290/500, Training Loss: 1.1355
11:00:17 Epoch 291/500, Training Loss: 1.1331
11:00:18 Epoch 292/500, Training Loss: 1.13
11:00:19 Epoch 293/500, Training Loss: 1.1269
11:00:20 Epoch 294/500, Training Loss: 1.1241
11:00:20 Epoch 295/500, Training Loss: 1.1235
11:00:21 Epoch 296/500, Training Loss: 1.1253
11:00:22 Epoch 297/500, Training Loss: 1.1235
11:00:22 Epoch 298/500, Training Loss: 1.1226
11:00:23 Epoch 299/500, Training Loss: 1.1214
11:00:24 Epoch 300/500, Training Loss: 1.1157
11:00:25 Epoch 301/500, Training Loss: 1.1153
11:00:26 Epoch 302/500, Training Loss: 1.1179
11:00:26 Epoch 303/500, Training Loss: 1.115
11:00:27 Epoch 304/500, Training Loss: 1.1132
11:00:28 Epoch 305/500, Training Loss: 1.1131
11:00:29 Epoch 306/500, Training Loss: 1.1088
11:00:30 Epoch 307/500, Training Loss: 1.107
11:00:30 Epoch 308/500, Training Loss: 1.1069
11:00:31 Epoch 309/500, Training Loss: 1.1047
11:00:32 Epoch 310/500, Training Loss: 1.1044
11:00:33 Epoch 311/500, Training Loss: 1.1068
11:00:33 Epoch 312/500, Training Loss: 1.1033
11:00:34 Epoch 313/500, Training Loss: 1.0997
11:00:35 Epoch 314/500, Training Loss: 1.1013
11:00:36 Epoch 315/500, Training Loss: 1.0988
11:00:36 Epoch 316/500, Training Loss: 1.0968
11:00:37 Epoch 317/500, Training Loss: 1.0963
11:00:38 Epoch 318/500, Training Loss: 1.0912
11:00:39 Epoch 319/500, Training Loss: 1.0902
11:00:40 Epoch 320/500, Training Loss: 1.0904
11:00:41 Epoch 321/500, Training Loss: 1.0891
11:00:41 Epoch 322/500, Training Loss: 1.0884
11:00:42 Epoch 323/500, Training Loss: 1.0853
11:00:43 Epoch 324/500, Training Loss: 1.0835
11:00:44 Epoch 325/500, Training Loss: 1.0808
11:00:44 Epoch 326/500, Training Loss: 1.0787
11:00:45 Epoch 327/500, Training Loss: 1.0815
11:00:46 Epoch 328/500, Training Loss: 1.0812
11:00:47 Epoch 329/500, Training Loss: 1.0786
11:00:47 Epoch 330/500, Training Loss: 1.0771
11:00:48 Epoch 331/500, Training Loss: 1.0714
11:00:49 Epoch 332/500, Training Loss: 1.0707
11:00:50 Epoch 333/500, Training Loss: 1.0743
11:00:50 Epoch 334/500, Training Loss: 1.0713
11:00:51 Epoch 335/500, Training Loss: 1.0695
11:00:52 Epoch 336/500, Training Loss: 1.0671
